,"{pod=""blackbox-node1-prometheus-blackbox-exporter-6d86b6b49c-sb8pw""}","{pod=""blackbox-node2-prometheus-blackbox-exporter-58d4865fdc-pffcn""}","{pod=""blackbox-node3-prometheus-blackbox-exporter-5f7b6d758-kswpr""}","{pod=""blackbox-node4-prometheus-blackbox-exporter-5f89b79b4-r4d7j""}","{pod=""blackbox-node5-prometheus-blackbox-exporter-5cd7c5ccbd-gcrt7""}","{pod=""deployment-deployer-6764cb6744-4hfnw""}","{pod=""deployment-optimizer-b4ff8c9f-g8pzz""}","{pod=""deployment-ricplt-a1mediator-57b7f7b4cc-zzgx6""}","{pod=""deployment-ricplt-alarmmanager-7c966687bb-fvp9q""}","{pod=""deployment-ricplt-appmgr-6cd7566876-sq4p5""}","{pod=""deployment-ricplt-e2mgr-848f65747c-xwrb9""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bsddll""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbf7dmjv""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6rf8zt""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-lj8zt""}","{pod=""deployment-ricplt-o1mediator-7dbb86974c-9bgvj""}","{pod=""deployment-ricplt-rtmgr-66457fd4f5-t87jh""}","{pod=""deployment-ricplt-submgr-5d5db898dd-w99fm""}","{pod=""deployment-ricplt-vespamgr-54994bcdf9-s8jc5""}","{pod=""deployment-tiller-ricxapp-6ff54cb9c-vw7f9""}","{pod=""node-exporter-prometheus-node-exporter-gcskn""}","{pod=""node-exporter-prometheus-node-exporter-jsm7h""}","{pod=""node-exporter-prometheus-node-exporter-mp29z""}","{pod=""node-exporter-prometheus-node-exporter-tnfq8""}","{pod=""node-exporter-prometheus-node-exporter-wmpr2""}","{pod=""opt1-e2sim-node2-e2sim-helm-78d497ddcc-r56zw""}","{pod=""opt1-e2sim-node3-e2sim-helm-dc74cb86f-nw49d""}","{pod=""opt1-e2sim-node4-e2sim-helm-745f979dd5-njfw4""}","{pod=""opt1-e2sim-node5-e2sim-helm-f56db488f-cmpqr""}","{pod=""opt2-e2sim-node2-e2sim-helm-9544f7fd5-m5vjt""}","{pod=""opt2-e2sim-node3-e2sim-helm-5cccb47df-mqv89""}","{pod=""opt2-e2sim-node4-e2sim-helm-578696b845-xnkdr""}","{pod=""opt2-e2sim-node5-e2sim-helm-cf9b7856f-pw2mx""}","{pod=""r4-infrastructure-kong-57684789c7-b9kpf""}","{pod=""r4-infrastructure-prometheus-alertmanager-6d6d49b774-s5dgm""}","{pod=""r4-infrastructure-prometheus-server-5b6c9fd9c4-vjc79""}","{pod=""ricxapp-opt1-xapp1-node2-e22-7577b49cd-52xz2""}","{pod=""ricxapp-opt1-xapp1-node3-e23-7b8f9478f8-2whlx""}","{pod=""ricxapp-opt1-xapp1-node4-e24-fd79d569d-c8fdf""}","{pod=""ricxapp-opt1-xapp1-node5-e25-594f44cd4b-mmqxm""}","{pod=""ricxapp-opt2-xapp1-node2-e22-6b65dcfcf4-c7gtz""}","{pod=""ricxapp-opt2-xapp1-node3-e23-5f4c8f6c58-st2m9""}","{pod=""ricxapp-opt2-xapp1-node4-e24-54b869bc8-s9mtn""}","{pod=""ricxapp-opt2-xapp1-node5-e25-56dbfdffbb-7v7pt""}","{pod=""statefulset-ricplt-dbaas-server-0""}"
2022-11-09 17:36:43,47345664.0,37990400.0,34603008.0,36257792.0,48480256.0,342417408.0,394928128.0,98623488.0,27164672.0,40960000.0,25391104.0,48111616.0,43835392.0,44113920.0,44089344.0,78434304.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31019008.0,32624640.0,34717696.0,45056000.0,4980736.0,4472832.0,4345856.0,4829184.0,,,,,1173381120.0,32727040.0,1298964480.0,25403392.0,26030080.0,25366528.0,25956352.0,,,,,15142912.0
2022-11-09 17:36:44,47345664.0,37990400.0,34603008.0,36257792.0,48480256.0,342417408.0,394928128.0,98623488.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78434304.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31019008.0,32624640.0,34717696.0,45056000.0,4980736.0,4472832.0,4345856.0,4829184.0,,,,,1173381120.0,32727040.0,1298964480.0,25403392.0,26030080.0,25366528.0,25956352.0,,,,,15142912.0
2022-11-09 17:36:45,47345664.0,37990400.0,34603008.0,36798464.0,48480256.0,342417408.0,394928128.0,98623488.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78434304.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31019008.0,32624640.0,34717696.0,45056000.0,4980736.0,4472832.0,4345856.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25403392.0,26030080.0,25448448.0,25956352.0,,,,,15142912.0
2022-11-09 17:36:46,47345664.0,37990400.0,34603008.0,36798464.0,47841280.0,342417408.0,394928128.0,98623488.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78434304.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31019008.0,32624640.0,34717696.0,45056000.0,4980736.0,4595712.0,4403200.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25403392.0,26030080.0,25448448.0,26062848.0,,,,,15142912.0
2022-11-09 17:36:47,47345664.0,37990400.0,34603008.0,36798464.0,47841280.0,342417408.0,394928128.0,98623488.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78434304.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31019008.0,32366592.0,34717696.0,45056000.0,4980736.0,4595712.0,4460544.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25403392.0,26030080.0,25448448.0,26062848.0,,,,,15142912.0
2022-11-09 17:36:48,48209920.0,37990400.0,34603008.0,36798464.0,47841280.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31481856.0,32366592.0,34717696.0,45056000.0,5017600.0,4595712.0,4460544.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25522176.0,26030080.0,25448448.0,26062848.0,,,,,15515648.0
2022-11-09 17:36:49,48209920.0,37990400.0,34603008.0,36798464.0,47841280.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31481856.0,32366592.0,33894400.0,45056000.0,5017600.0,4595712.0,4460544.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25522176.0,26030080.0,25448448.0,26062848.0,,,,,15515648.0
2022-11-09 17:36:50,48209920.0,37990400.0,36118528.0,36913152.0,47841280.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31481856.0,32366592.0,33894400.0,45056000.0,5017600.0,4595712.0,4460544.0,4767744.0,,,,,1173381120.0,32735232.0,1298964480.0,25522176.0,26030080.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:51,48209920.0,37990400.0,37634048.0,36913152.0,47841280.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31481856.0,32366592.0,31539200.0,45056000.0,5017600.0,4595712.0,4460544.0,4767744.0,,,,,1173381120.0,32735232.0,1303646208.0,25522176.0,26030080.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:52,48209920.0,38137856.0,37634048.0,36913152.0,47841280.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,48082944.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4595712.0,4460544.0,4923392.0,,,,,1173381120.0,32735232.0,1303646208.0,25522176.0,26030080.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:53,48209920.0,38137856.0,37634048.0,36913152.0,46481408.0,342417408.0,394928128.0,98652160.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,41811968.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4595712.0,4460544.0,4923392.0,,,,,1173381120.0,32735232.0,1303646208.0,25522176.0,26030080.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:54,48209920.0,37646336.0,37634048.0,36913152.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25419776.0,48111616.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4595712.0,4460544.0,4923392.0,,,,,1173381120.0,32735232.0,1308188672.0,25522176.0,26079232.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:55,48209920.0,37646336.0,37634048.0,36913152.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25419776.0,48123904.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4595712.0,4460544.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25522176.0,26079232.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:56,48209920.0,37646336.0,37634048.0,36913152.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25432064.0,48123904.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4628480.0,4460544.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26079232.0,25448448.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:57,48209920.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4628480.0,4460544.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26079232.0,25497600.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:58,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,32366592.0,31539200.0,44990464.0,5017600.0,4575232.0,4460544.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26079232.0,25497600.0,25972736.0,,,,,15515648.0
2022-11-09 17:36:59,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42229760.0,17842176.0,49254400.0,31768576.0,31477760.0,31539200.0,44990464.0,5042176.0,4575232.0,4460544.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26079232.0,25497600.0,25972736.0,,,,,15515648.0
2022-11-09 17:37:00,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,31539200.0,44990464.0,5042176.0,4575232.0,4493312.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26079232.0,25497600.0,25972736.0,,,,,15515648.0
2022-11-09 17:37:01,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98684928.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,31883264.0,44990464.0,5042176.0,4575232.0,4493312.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25567232.0,26140672.0,25546752.0,25972736.0,,,,,15515648.0
2022-11-09 17:37:02,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98713600.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,31883264.0,44609536.0,5042176.0,4575232.0,4493312.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25612288.0,26140672.0,25546752.0,25972736.0,,,,,15515648.0
2022-11-09 17:37:03,46219264.0,37646336.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98713600.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,31883264.0,45694976.0,5173248.0,4575232.0,4493312.0,4923392.0,,,,,1173381120.0,32743424.0,1308188672.0,25612288.0,26140672.0,25546752.0,25972736.0,,,,,15261696.0
2022-11-09 17:37:04,46219264.0,37388288.0,37634048.0,37421056.0,46481408.0,342417408.0,394928128.0,98713600.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78454784.0,34168832.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,33783808.0,45694976.0,5173248.0,4575232.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308459008.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:05,46219264.0,37388288.0,37339136.0,37421056.0,46481408.0,342417408.0,394928128.0,98713600.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78462976.0,34177024.0,32825344.0,42311680.0,17842176.0,49254400.0,31768576.0,31858688.0,33783808.0,45694976.0,5173248.0,4575232.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308459008.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:06,46219264.0,37388288.0,37339136.0,37421056.0,46481408.0,342417408.0,394928128.0,98734080.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78462976.0,34177024.0,32825344.0,42311680.0,17842176.0,49254400.0,31485952.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308459008.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:07,44523520.0,37945344.0,37339136.0,37421056.0,46481408.0,342417408.0,394928128.0,98734080.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78462976.0,34177024.0,32845824.0,42016768.0,17842176.0,49254400.0,31485952.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308459008.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:08,44523520.0,37945344.0,37339136.0,37240832.0,46481408.0,342417408.0,394928128.0,98734080.0,27164672.0,40960000.0,25444352.0,48136192.0,43835392.0,44113920.0,44089344.0,78462976.0,34177024.0,32845824.0,42016768.0,17842176.0,49254400.0,31485952.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308459008.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:09,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342425600.0,394928128.0,98734080.0,27164672.0,40960000.0,25444352.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32845824.0,42016768.0,17842176.0,49254400.0,33841152.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:10,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25444352.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32845824.0,42016768.0,17842176.0,49254400.0,33841152.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4612096.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:11,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25464832.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,31858688.0,33783808.0,45694976.0,5173248.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:12,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,45694976.0,5173248.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25612288.0,26177536.0,25546752.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:13,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,45694976.0,5206016.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25612288.0,26177536.0,25587712.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:14,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,45973504.0,5206016.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25673728.0,26177536.0,25587712.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:15,44523520.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48144384.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,46665728.0,5206016.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25673728.0,26214400.0,25776128.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:16,46227456.0,37945344.0,37158912.0,37240832.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,46665728.0,5206016.0,4599808.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1308983296.0,25673728.0,26214400.0,25776128.0,25972736.0,,,,,14696448.0
2022-11-09 17:37:17,46227456.0,37945344.0,37158912.0,37720064.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,46665728.0,5206016.0,4644864.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25673728.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:18,46227456.0,37945344.0,37158912.0,37720064.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,33841152.0,32337920.0,33783808.0,46665728.0,5206016.0,4644864.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25673728.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:19,46227456.0,37945344.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98734080.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,32706560.0,32337920.0,32448512.0,46665728.0,5206016.0,4673536.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:20,49610752.0,37945344.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98770944.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,32706560.0,32337920.0,32448512.0,46665728.0,5206016.0,4673536.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:21,49610752.0,37945344.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98770944.0,27164672.0,40960000.0,25485312.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:22,49610752.0,37945344.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98770944.0,27164672.0,40960000.0,25513984.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34185216.0,32866304.0,42074112.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4636672.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:23,49610752.0,37945344.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25513984.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34213888.0,32899072.0,42074112.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:24,49610752.0,37347328.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25513984.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34213888.0,32899072.0,42254336.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25776128.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:25,49610752.0,37347328.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25513984.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34213888.0,32899072.0,42254336.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:26,49610752.0,37347328.0,36708352.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25513984.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34213888.0,32899072.0,42254336.0,17842176.0,49254400.0,30244864.0,32337920.0,32448512.0,46665728.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:27,50184192.0,37347328.0,35848192.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34213888.0,32931840.0,42254336.0,17842176.0,49254400.0,30244864.0,32043008.0,32448512.0,46665728.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:28,50184192.0,37347328.0,35848192.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34242560.0,32931840.0,42254336.0,17842176.0,49254400.0,30244864.0,32043008.0,32448512.0,47837184.0,5160960.0,4673536.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1318686720.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14786560.0
2022-11-09 17:37:29,50184192.0,37347328.0,35848192.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34242560.0,32931840.0,42254336.0,17842176.0,49254400.0,30244864.0,32043008.0,32448512.0,47837184.0,5160960.0,4702208.0,4599808.0,4923392.0,,,,,1173381120.0,32743424.0,1329381376.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14794752.0
2022-11-09 17:37:30,50184192.0,37347328.0,35848192.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44113920.0,44089344.0,78462976.0,34242560.0,32931840.0,42254336.0,17842176.0,49254400.0,30244864.0,32043008.0,32448512.0,48005120.0,5160960.0,4702208.0,4644864.0,4923392.0,,,,,1173381120.0,32743424.0,1329381376.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14794752.0
2022-11-09 17:37:31,50184192.0,37347328.0,35848192.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44118016.0,44089344.0,78462976.0,34242560.0,32931840.0,42254336.0,17842176.0,49254400.0,30584832.0,31797248.0,32448512.0,48005120.0,5201920.0,4702208.0,4644864.0,4923392.0,,,,,1173381120.0,32743424.0,1329381376.0,25731072.0,26267648.0,25812992.0,25972736.0,,,,,14802944.0
2022-11-09 17:37:32,50184192.0,37347328.0,35373056.0,37863424.0,46481408.0,342433792.0,394928128.0,98803712.0,27164672.0,40960000.0,25554944.0,48152576.0,43835392.0,44122112.0,44089344.0,78462976.0,34242560.0,32931840.0,42254336.0,17842176.0,49254400.0,30584832.0,31797248.0,33275904.0,48005120.0,5201920.0,4730880.0,4644864.0,4923392.0,,,,,1173381120.0,32743424.0,1330688000.0,25829376.0,26267648.0,25735168.0,25972736.0,,,,,14802944.0
